1.0365,2.3344,0
2.0935,2.2324,1
2.2909,2.2652,1
2.3722,1.4891,1
0.8786,0.4795,2
1.7117,0.6502,2
3.1370,3.3324,1
1.5715,2.9952,0
0.2326,3.4212,0
2.6136,2.8539,1
0.2654,0.1927,2
0.8162,2.9913,0
3.0709,2.4893,1
1.1635,2.1406,0
1.3783,2.8697,0
1.1379,1.8209,0
2.6090,1.6623,1
1.1952,1.2508,2
3.4854,1.0268,1
1.4672,0.3869,2
1.5432,2.5013,0
2.2836,1.9973,1
0.8497,2.3491,0
1.0441,2.3246,0
0.1356,2.1418,0
2.9152,2.1680,1
0.5044,2.8504,0
0.9556,2.8864,0
2.8679,0.8331,1
1.9527,1.2095,1
3.4172,0.3969,1
0.0481,0.4608,2
0.4411,0.7645,2
0.1447,0.0586,2
2.7050,1.7425,1
3.4164,0.9564,1
1.9111,1.8616,1
2.6724,2.8541,1
3.4444,1.6181,1
2.0718,1.1165,1
3.4103,2.7630,1
1.6299,2.8087,0
0.3594,3.2602,0
0.1192,2.5262,0
2.1369,1.5958,1
0.4229,2.4228,0
0.0351,1.9874,0
2.0360,1.8979,1
2.3580,1.3870,1
1.8692,0.7766,2
0.8231,2.8263,0
3.1098,0.4526,1
1.4088,2.3830,0
2.8607,3.1591,1
1.0215,2.7182,0
1.5468,2.4179,0
1.3946,2.8551,0
1.8913,0.6188,2
3.4289,3.1088,1
1.0150,0.8486,2
1.4661,2.6159,0
0.3279,2.6622,0
1.9951,1.7415,1
3.3384,2.3545,1
2.9715,1.4766,1
0.8358,2.2163,0
0.7192,0.0632,2
1.5371,0.0854,2
0.0647,0.0300,2
3.2201,2.7758,1
1.0556,0.6512,2
2.2641,2.0480,1
0.0249,3.2027,0
0.4059,2.1479,0
2.8573,2.0910,1
1.3337,1.8676,0
1.4130,3.1199,0
2.5976,2.6872,1
0.6201,3.1018,0
0.0862,0.2909,2
2.2996,1.1087,1
0.9072,1.9729,0
0.4624,3.2280,0
0.5005,0.4009,2
2.7091,1.3366,1
1.9290,2.1105,1
2.0397,1.3325,1
3.0060,2.4352,1
0.1611,3.0222,0
3.1886,1.4435,1
0.9561,1.6178,0
3.4570,0.4438,1
1.6355,2.6471,0
0.6306,0.7984,2
0.5640,0.6304,2
0.4429,1.9722,0
0.9786,3.1176,0
2.6198,2.5348,1
0.8318,0.4417,2
1.5652,0.7488,2
1.3015,1.2032,2
0.6098,2.8658,0
1.5875,0.5777,2
1.0778,1.1901,2
2.9568,3.2582,1
3.1971,3.4824,1
3.1276,0.7168,1
3.1986,0.5364,1
3.0640,0.9803,1
0.4569,0.6659,2
1.8368,0.0970,2
0.8232,3.3704,0
0.7969,0.0616,2
1.0563,1.9070,0
1.5059,0.0743,2
3.2981,2.5290,1
2.4564,2.2839,1
2.4743,1.2507,1
2.2441,2.5581,1
0.1800,0.4056,2
2.9184,2.7293,1
0.4630,3.0635,0
0.2779,0.3006,2
2.9793,3.2250,1
1.7661,0.7942,2
2.4316,2.7718,1
2.6633,1.0000,1
2.8874,1.2185,1
3.1527,1.3834,1
3.2001,1.0668,1
3.3728,1.1309,1
2.7591,0.6737,1
3.4888,0.6780,1
0.4040,2.0253,0
3.1662,0.4878,1
3.1318,1.4658,1
3.0528,0.9103,1
2.7190,0.6765,1
0.1223,3.3999,0
2.3071,2.7770,1
1.2846,2.4672,0
3.1419,3.0807,1
2.6303,2.7708,1
1.2123,1.7913,0
2.8675,2.3988,1
0.4825,2.8778,0
1.0288,3.0290,0
3.3706,1.3994,1
2.2470,1.0251,1
0.3767,2.2643,0
1.3135,2.7061,0
2.5739,2.8811,1
1.1121,1.8022,0
1.6277,3.4428,0
2.4337,2.4076,1
3.2014,1.2384,1
2.5588,2.5197,1
2.5079,1.6843,1
0.1399,0.2789,2
1.1054,0.8729,2
2.1015,1.8621,1
3.3679,0.3808,1
2.8734,1.1145,1
3.2682,2.1643,1
2.5538,2.0497,1
0.3296,2.7608,0
1.5108,2.0319,0
2.9069,0.9710,1
3.4589,0.8507,1
3.0543,3.3137,1
1.8919,1.4534,1
3.0442,0.6777,1
2.0898,2.4814,1
2.6039,1.1007,1
2.7704,2.3927,1
3.2413,3.1143,1
2.3634,2.1697,1
2.1038,2.0351,1
2.8898,2.0530,1
1.1677,1.2320,2
0.8005,1.2474,2
2.4326,1.6592,1
3.1689,3.3327,1
1.6469,0.7165,2
0.1611,1.9936,0
1.8186,0.5407,2
1.2645,2.4437,0
3.1917,1.4881,1
2.4115,1.7301,1
2.4362,1.0641,1
1.8080,0.2180,2
1.5052,0.9671,2
0.1074,2.6903,0
2.4016,2.4950,1
3.4077,1.9875,1
3.2447,2.6931,1
2.8085,2.4134,1
3.3580,2.6936,1
0.9930,0.0613,2
0.7461,2.2265,0
1.1068,0.4476,2
3.2584,2.4011,1
0.0966,2.9845,0
1.9865,1.6090,1
1.7968,0.0579,2
2.8066,0.9903,1
2.6655,1.0129,1
0.8419,2.8883,0
3.1318,2.0140,1
2.6403,0.7243,1
0.8897,2.3481,0
3.0568,1.9586,1
3.2505,2.0422,1
0.0097,2.6352,0
0.7872,0.1081,2
1.8320,2.2345,1
0.8728,1.9968,0
3.1827,2.3072,1
1.4410,2.0886,0
2.5679,0.8333,1
2.3415,1.5393,1
3.4675,2.7156,1
2.9080,1.5585,1
1.3351,2.7388,0
2.4363,1.9975,1
1.8530,0.1214,2
1.1872,2.1193,0
2.4800,0.9692,1
0.0169,2.6164,0
1.1028,1.8507,0
2.3054,2.8037,1
0.0016,2.9595,0
1.2970,0.3143,2
1.0004,0.6795,2
2.4929,1.3914,1
1.5847,3.3412,0
2.9128,1.4387,1
1.2355,0.4243,2
3.3792,1.6954,1
2.9864,3.3071,1
1.4839,0.6605,2
1.5340,2.6380,0
0.2151,0.3456,2
0.6659,1.1155,2
0.9601,3.1905,0
3.4332,2.3515,1
1.4592,2.7125,0
2.8999,0.7980,1
0.5028,3.4655,0
2.2549,1.4595,1
0.8909,3.4213,0
0.1794,3.3474,0
1.1633,2.3481,0
2.6130,0.8055,1
0.4603,0.4052,2
2.2524,2.2283,1
3.4987,0.8181,1
2.1294,1.0361,1
2.8496,0.9371,1
0.6854,1.8285,0
1.9154,0.0594,2
2.8451,0.9033,1
1.1503,3.3940,0
2.4354,2.9117,1
3.3554,1.0079,1
1.9078,1.7201,1
1.7900,0.7950,2
1.0767,3.4763,0
0.3451,0.6359,2
1.2414,2.0091,0
1.0050,0.7438,2
3.4798,2.6068,1
2.9820,3.4793,1
3.2017,3.3003,1
0.4207,3.4238,0
1.8436,0.2081,2
2.0713,1.5589,1
3.2642,2.2005,1
1.9408,0.1187,2
2.0411,1.8433,1
1.1908,2.9393,0
2.0299,2.1579,1
1.0271,0.6122,2
2.2778,1.8028,1
0.4531,0.0073,2
2.5296,1.8422,1
1.6313,0.7286,2
0.5588,1.7272,0
0.5831,2.1993,0
1.9257,1.8353,1
1.4583,2.8926,0
1.8832,2.0062,1
2.4392,2.4143,1
3.0053,1.2119,1
1.9908,1.4826,1
1.0057,1.5955,0
1.8394,0.2496,2
1.2106,2.5937,0
1.5700,1.0648,2
0.9284,3.0775,0
1.4229,2.1001,0
1.4642,2.1654,0
3.1667,1.4411,1
0.5379,0.6622,2
2.3651,2.1829,1
2.1724,1.3899,1
3.2388,2.3804,1
2.3495,2.2023,1
0.8129,1.2399,2
0.4187,0.4158,2
2.3419,2.2020,1
2.8451,1.0048,1
1.3553,0.0732,2
2.4314,1.0769,1
2.7282,1.7297,1
1.1832,2.3472,0
3.4204,0.5561,1
3.1925,0.7153,1
2.5134,2.9773,1
1.3655,3.1748,0
2.6229,1.5828,1
0.2852,3.3292,0
3.2747,1.3205,1
0.0645,3.4815,0
1.6228,2.9872,0
0.9756,1.3389,2
3.3696,1.9901,1
0.1729,0.2973,2
2.6066,2.3853,1
3.1862,2.4062,1
0.2249,0.5501,2
0.7355,3.3540,0
3.1377,1.1231,1
0.5627,2.8780,0
2.4151,1.5215,1
0.6516,2.5336,0
2.6149,2.2221,1
2.9311,0.6640,1
0.8479,0.5578,2
0.9399,2.9833,0
3.4004,2.3889,1
3.2573,3.3601,1
1.0337,2.5228,0
0.3260,2.4356,0
0.3346,0.7113,2
2.6142,1.0384,1
3.0004,1.8317,1
1.8688,1.9382,1
0.7149,1.9952,0
0.1271,2.3103,0
1.5252,1.1798,2
0.7772,0.7874,2
0.7078,2.5677,0
0.6790,2.5493,0
0.8202,3.1856,0
2.8858,1.0797,1
2.7186,0.6779,1
1.0488,3.1958,0
2.3873,2.5669,1
3.3923,0.7984,1
0.9383,1.9976,0
0.9811,2.6501,0
0.8765,0.5630,2
0.4060,3.1767,0
3.1953,2.4978,1
2.6352,2.9655,1
0.4491,2.7498,0
2.8497,1.0527,1
0.3305,2.4235,0
2.2923,1.6097,1
1.8334,0.9340,2
1.3904,3.3125,0
1.2610,3.4907,0
0.1405,2.3708,0
1.1995,0.5825,2
1.5349,2.7694,0
3.1843,0.7480,1
0.3766,0.6540,2
0.2880,3.4533,0
0.6624,2.6564,0
2.6987,1.6445,1
3.0236,2.8679,1
1.0457,0.9861,2
0.8671,1.7401,0
0.2542,2.0464,0
2.6354,1.2325,1
2.1666,2.3219,1
3.0954,3.4572,1
0.1361,2.6282,0
3.3449,3.4434,1
0.6404,1.6824,0
0.3235,0.4787,2
2.4636,0.8334,1
1.5772,0.8345,2
2.0439,1.6777,1
0.6917,2.1912,0
1.7010,0.5331,2
0.9162,0.7812,2
2.0786,1.6154,1
0.1118,2.9434,0
3.1010,0.5689,1
2.4773,1.6297,1
1.9783,1.4103,1
1.6564,1.0504,2
2.9936,1.0435,1
2.2847,2.0683,1
0.9411,2.2284,0
2.2675,2.5685,1
2.0431,2.2232,1
1.9109,1.7023,1
1.5553,3.4047,0
1.8527,0.1754,2
1.1325,3.4891,0
0.6963,1.1172,2
2.2626,2.3648,1
1.8889,0.1723,2
1.7392,0.2222,2
3.1237,1.2029,1
3.1355,1.5590,1
1.3351,0.0850,2
3.3552,1.1471,1
0.2952,2.8195,0
3.3796,1.1969,1
1.2498,0.5041,2
0.8905,2.5056,0
2.5112,1.0828,1
2.9113,1.0565,1
0.7107,0.2110,2
1.4031,0.6317,2
0.2496,2.1233,0
1.9212,1.7146,1
2.3559,2.7517,1
2.4070,1.7823,1
3.3647,1.3755,1
3.3415,0.4166,1
1.6772,0.0807,2
2.7287,2.5478,1
2.8510,2.1486,1
0.0171,0.2124,2
0.0055,3.1477,0
3.4083,2.5499,1
2.2378,2.1881,1
2.8567,3.2229,1
1.4095,3.1671,0
3.0655,1.3966,1
2.4944,1.7249,1
2.7683,1.1362,1
1.5555,2.3604,0
0.2628,2.1766,0
0.6643,3.2735,0
1.1431,2.6061,0
1.6965,1.0990,2
3.1643,0.8872,1
0.6447,3.1022,0
0.8732,3.3546,0
0.1710,0.4258,2
1.6882,1.0891,2
2.1047,2.0980,1
2.5445,2.1535,1
1.3062,0.1394,2
0.3813,0.3428,2
3.2124,1.4847,1
0.4955,3.3180,0
1.1897,0.5672,2
2.5418,1.5441,1
1.1579,0.9388,2
1.1236,0.1507,2
0.8985,0.1846,2
2.9360,1.6442,1
2.9275,1.2642,1
1.3309,2.7116,0
2.8765,2.9912,1
1.1802,2.0844,0
2.4257,1.7258,1
2.6192,2.8238,1
0.0751,0.1398,2
2.7976,2.4257,1
1.5576,2.3493,0
0.6154,2.8908,0
1.7114,0.0713,2
0.3260,3.1605,0
2.4128,2.7643,1
1.0710,2.2740,0
3.4760,0.2818,1
2.9037,1.0683,1
1.4092,2.7639,0
3.4306,0.6278,1
3.1133,3.0515,1
1.4862,1.0615,2
2.4455,1.5641,1
2.6707,2.1888,1
1.6045,0.1025,2
2.5952,1.8274,1
3.1130,3.1666,1
2.7423,1.6848,1
1.8253,0.2571,2
0.3504,3.0529,0
1.8922,1.6470,1
2.8508,2.2890,1
3.3461,2.2790,1
0.7327,0.9731,2
0.7704,1.6964,0
1.0433,3.3697,0
3.0569,0.7688,1
3.2578,2.5605,1
0.1810,0.1856,2
3.2441,1.1553,1
1.9625,2.0431,1
3.3664,2.5729,1
3.3116,3.0616,1
0.9664,3.4312,0
3.3756,2.5223,1
1.4745,2.2924,0
2.9004,1.1101,1
1.2841,2.5384,0
1.0628,2.3489,0
2.9240,1.6597,1
0.8693,2.3586,0
0.3441,2.7741,0
3.3208,3.3033,1
1.4781,2.9152,0
1.8670,1.5167,1
0.9661,3.1411,0
0.8966,2.0690,0
2.2986,2.6450,1
2.2488,0.9089,1
2.3645,0.9604,1
0.3791,0.8086,2
0.4331,2.9402,0
0.4070,2.0521,0
0.7436,0.6309,2
1.4416,0.8361,2
3.0139,1.9931,1
1.5383,3.4260,0
2.6298,2.4388,1
0.7491,2.5120,0
1.8605,2.2980,1
1.9197,1.8762,1
3.1020,0.5705,1
3.2772,1.7948,1
1.4534,0.1752,2
2.0098,2.4976,1
0.0068,2.1069,0
1.5968,2.6520,0
2.4886,1.7096,1
2.6265,0.8900,1
2.0013,1.8827,1
3.3954,3.3512,1
2.5376,1.2498,1
1.9249,1.6117,1
1.0732,1.6935,0
2.8703,3.0583,1
1.7079,0.0976,2
0.8688,2.7017,0
2.0968,2.3949,1
1.3192,1.9871,0
0.5808,2.0478,0
2.4169,1.0013,1
2.8138,1.2559,1
1.9018,0.5742,2
1.6414,1.0342,2
0.6445,0.1858,2
0.8599,1.8216,0
2.4487,1.0677,1
2.0474,2.3798,1
0.5368,3.3512,0
3.4620,0.8175,1
0.4140,2.4370,0
2.8854,3.1468,1
3.1267,2.8851,1
1.6839,1.0287,2
1.0897,0.6117,2
0.6290,0.1850,2
3.0620,1.1829,1
1.4349,0.4748,2
2.9154,2.2374,1
3.4333,2.8241,1
2.0325,2.2138,1
2.6203,2.6827,1
0.8107,0.5054,2
2.1176,1.4929,1
2.7914,0.6363,1
1.0910,0.7475,2
3.3570,3.0034,1
3.2811,2.6999,1
3.2296,1.2035,1
3.4000,1.4068,1
2.0633,1.4462,1
2.5981,1.4576,1
2.5874,1.3819,1
2.9544,2.7722,1
2.4396,1.1811,1
3.4079,0.8049,1
2.8522,3.3496,1
3.3519,1.6647,1
2.2025,1.3516,1
1.4665,1.0691,2
0.5761,2.8277,0
0.4354,3.4498,0
1.0822,2.7799,0
3.3459,1.6373,1
2.6190,3.0212,1
0.7845,0.9364,2
1.9188,2.0400,1
1.3624,0.9711,2
1.3928,2.4700,0
0.5888,0.6738,2
1.7991,0.9565,2
0.0268,2.4979,0
1.4067,1.1726,2
3.2992,0.4644,1
2.0817,1.4683,1
0.2439,0.5656,2
1.8418,0.8640,2
2.6638,2.4051,1
1.0500,3.2951,0
2.6035,1.2753,1
0.0593,3.1087,0
3.2029,2.9866,1
2.6620,3.0407,1
2.7312,0.6454,1
3.3304,2.0626,1
1.2159,2.4534,0
2.0587,2.0978,1
1.4746,1.9835,0
0.8358,0.7346,2
1.2420,3.4476,0
3.3005,1.6258,1
0.5170,2.8412,0
1.4753,0.9674,2
0.8530,3.2051,0
2.1031,1.7735,1
1.6637,2.1699,0
1.3141,0.6477,2
0.5147,0.3781,2
3.4697,1.3429,1
0.4405,2.3681,0
1.9828,2.1081,1
0.0416,0.4600,2
0.4420,3.2441,0
2.0883,1.1558,1
1.4573,0.9894,2
2.5561,1.7172,1
1.5806,3.3529,0
3.4828,1.3651,1
0.5681,2.1880,0
2.1910,2.6784,1
0.7943,0.1353,2
0.0106,0.3278,2
1.9484,0.3349,2
2.5393,1.0891,1
1.0522,0.3457,2
1.4939,1.2050,2
1.8644,2.0554,1
1.3435,0.7097,2
0.3592,0.6579,2
1.7611,0.2819,2
2.1336,1.9019,1
2.8438,3.3091,1
1.8654,0.1421,2
1.4177,0.2640,2
3.1924,2.3912,1
1.7493,0.7623,2
0.9687,0.6619,2
2.7802,2.2301,1
1.2527,2.3576,0
2.2957,0.8895,1
3.3612,0.6145,1
0.6343,0.9253,2
0.4209,2.2352,0
1.4052,0.5372,2
1.4346,2.2633,0
3.4803,2.8436,1
2.3334,1.5491,1
0.9478,2.9717,0
0.8506,0.2127,2
1.4324,0.4751,2
0.1298,0.5554,2
2.0975,2.5255,1
3.3232,2.6997,1
0.5209,2.1546,0
0.6655,2.7336,0
1.9758,0.1554,2
1.5165,3.2993,0
1.3492,2.8450,0
0.5534,1.7706,0
1.9032,2.1150,1
1.2608,0.3093,2
0.8533,1.3483,2
3.1574,2.9607,1
1.0556,2.0119,0
2.8038,2.3622,1
0.9399,1.4094,2
0.1786,2.7275,0
1.3517,3.0030,0
0.6031,1.0508,2
0.5261,0.0172,2
0.9690,2.3120,0
1.6842,3.0525,0
1.0385,0.6590,2
3.4580,0.4383,1
1.3368,0.8549,2
3.4505,0.7755,1
2.8945,2.6071,1
3.0793,1.3091,1
2.8590,1.9636,1
3.3003,3.4428,1
0.5421,0.4371,2
2.1772,1.2583,1
3.0116,0.5011,1
0.0171,0.3708,2
1.2326,2.0569,0
1.9235,0.7207,2
0.3458,3.1568,0
1.0551,1.8796,0
2.3045,1.8364,1
1.0884,3.1800,0
2.5297,1.8902,1
2.0368,1.0346,1
0.6845,2.6940,0
2.6769,1.8086,1
3.2174,2.9864,1
2.2459,2.4216,1
1.4182,3.4622,0
0.2591,3.1891,0
1.9632,2.3123,1
2.8078,1.8264,1
0.1225,2.8541,0
1.4652,0.1583,2
0.6084,0.1384,2
1.4640,0.6271,2
1.4011,3.0518,0
1.9116,1.7359,1
0.6450,2.0208,0
1.4552,3.3515,0
3.0601,3.4229,1
0.5566,1.7895,0
3.3390,1.1350,1
0.5654,2.4257,0
2.1489,1.4332,1
1.4293,1.1605,2
2.1636,0.9919,1
3.2947,3.0689,1
0.0608,0.4818,2
1.9765,1.5539,1
0.8054,0.7890,2
0.1762,2.6023,0
0.3685,2.8475,0
0.3783,2.1266,0
3.0999,3.1722,1
0.3049,3.0323,0
1.2712,2.8367,0
3.2032,2.7227,1
2.4288,2.7658,1
3.0359,2.9311,1
3.3147,2.1311,1
2.7424,0.6469,1
0.5217,0.1425,2
0.9545,1.1218,2
2.6183,2.2490,1
0.1437,2.8507,0
2.8731,1.4387,1
2.5585,0.9974,1
0.2948,3.4551,0
0.3759,3.2631,0
2.3780,2.2444,1
0.8118,2.4241,0
2.8532,2.0558,1
0.3170,0.5219,2
1.5612,2.9554,0
1.3509,0.5757,2
0.5852,0.2531,2
1.2026,0.6749,2
1.9603,1.6872,1
1.6979,2.3685,0
0.7615,3.2010,0
3.0642,0.5467,1
2.5663,2.7785,1
0.8736,2.9744,0
0.9078,1.2824,2
3.2631,1.8032,1
3.2580,1.0718,1
0.9492,0.8630,2
0.8063,1.0259,2
2.1635,1.1560,1
3.0313,0.5076,1
2.9554,2.4346,1
1.8757,1.6262,1
3.4594,0.5388,1
1.2436,2.2069,0
0.0698,2.4387,0
2.7636,1.0232,1
1.1480,0.6495,2
0.1420,3.0434,0
3.4664,1.0717,1
1.4590,2.8581,0
2.1896,1.7072,1
1.2508,0.3331,2
1.4431,0.0247,2
1.1474,3.2179,0
2.1519,1.3897,1
3.3346,0.8202,1
0.8848,1.2955,2
0.2343,2.1614,0
0.4932,2.8003,0
1.0092,1.0556,2
2.8567,2.9492,1
0.9354,0.2419,2
0.8649,0.1511,2
1.3475,0.3596,2
2.6574,3.1137,1
0.3470,2.0988,0
2.0224,1.3226,1
2.6504,2.3828,1
2.1928,1.5994,1
0.8596,0.2962,2
0.1670,2.5497,0
2.4607,1.7912,1
1.9305,0.2454,2
1.3509,1.0635,2
0.9653,3.1842,0
0.5607,3.3391,0
0.2856,2.9265,0
1.6466,0.0711,2
1.1244,3.0470,0
1.2504,0.2293,2
2.1360,2.2185,1
1.1685,2.5321,0
1.1479,0.0770,2
2.3362,2.5111,1
3.1387,1.3669,1
1.6568,0.7769,2
3.3296,1.1803,1
1.2030,0.4079,2
1.5889,2.8878,0
2.2066,1.9411,1
3.0588,3.3523,1
3.1548,1.2860,1
3.3080,1.3436,1
3.4254,2.9639,1
2.1537,1.0472,1
0.8714,3.3216,0
1.4029,0.7607,2
0.4488,3.2719,0
1.4201,2.4448,0
1.7641,0.1793,2
0.7514,1.2232,2
2.6623,1.4517,1
1.6215,1.1873,2
2.1003,2.3000,1
1.6097,1.1914,2
1.1611,3.3392,0
0.5578,0.2303,2
2.4360,2.8924,1
0.1591,3.2745,0
1.9680,2.0795,1
0.7808,2.1946,0
3.0761,2.2817,1
1.2216,0.2620,2
2.7208,3.1161,1
0.0602,3.2510,0
2.2816,1.8911,1
2.2069,2.4190,1
2.1119,1.5885,1
2.7118,2.8393,1
0.0272,3.3870,0
1.0975,1.8645,0
1.3507,2.7867,0
3.4136,1.2536,1
2.0800,1.8862,1
3.0305,0.9327,1
0.5827,0.7682,2
1.9229,2.4074,1
2.9311,1.2856,1
1.3450,2.0073,0
0.4926,3.4985,0
2.0217,1.5418,1
0.7835,1.1680,2
0.7135,3.3229,0
0.9152,1.5467,0
0.9303,2.5609,0
1.3966,0.4600,2
1.9967,2.1462,1
2.7554,0.7077,1
3.0042,2.1052,1
2.1336,1.8089,1
3.4167,2.9849,1
1.5451,0.4999,2
3.4414,1.9039,1
2.7256,0.6660,1
0.5840,2.2755,0
0.4740,2.3107,0
2.5765,2.4187,1
1.1300,3.3622,0
2.6913,2.0793,1
0.8849,1.1796,2
3.2192,2.8001,1
0.8739,0.2467,2
0.7344,0.2565,2
3.0541,1.9005,1
0.8908,0.7475,2
2.6305,2.4994,1
1.0537,0.1604,2
0.6149,2.1278,0
2.8411,2.8877,1
1.2058,3.2051,0
1.3914,2.8386,0
3.3865,3.3847,1
0.4667,2.0247,0
0.9654,0.3213,2
2.7618,3.1255,1
3.1557,2.5563,1
2.8362,1.9278,1
2.7871,1.2063,1
3.4698,2.6549,1
0.2737,3.0704,0
3.3592,3.3847,1
2.2594,0.8812,1
3.0803,1.9285,1
0.7501,1.7372,0
0.0714,2.3302,0
1.2396,2.8089,0
0.0624,2.8566,0
0.5036,0.7740,2
2.9688,2.3177,1
0.7408,1.9957,0
2.6332,2.6152,1
0.9386,3.2681,0
0.9508,3.3652,0
0.6192,1.0289,2
0.6558,1.9120,0
0.3235,0.2107,2
1.6014,2.5361,0
1.8397,0.4637,2
3.1844,1.4042,1
0.6527,0.3055,2
1.6185,2.2096,0
3.0807,0.8465,1
3.4992,1.9533,1
3.0586,1.7866,1
0.5542,3.1597,0
2.8427,2.7843,1
2.3265,2.7902,1
3.0212,1.3373,1
1.0518,0.4923,2
0.9303,1.4283,2
2.1538,2.4138,1
1.6984,0.6150,2
2.2182,1.8617,1
0.6778,1.0776,2
2.9964,1.2458,1
2.5412,1.1336,1
3.3333,2.8360,1
1.0746,2.9355,0
1.3479,2.1526,0
2.4339,1.4848,1
1.7123,2.5607,0
0.0812,3.1625,0
1.9472,0.2031,2
2.4227,1.7147,1
1.9185,1.0946,1
0.2786,2.1630,0
0.8086,2.9144,0
0.3213,3.1379,0
0.8863,1.9211,0
1.2205,2.7492,0
3.4429,1.2191,1
2.3544,0.9292,1
1.5825,0.7796,2
1.2166,0.2020,2
1.5299,2.1478,0
3.0358,1.1768,1
1.0704,1.6027,0
0.3554,3.1879,0
0.4020,0.1879,2
2.2052,1.8206,1
0.8682,2.2661,0
0.9928,1.4678,2
2.7388,3.0785,1
2.3705,2.4657,1
3.3341,1.3732,1
0.9836,0.6173,2
0.8982,2.1573,0
1.0849,2.2662,0
1.6321,0.5678,2
3.1441,3.2436,1
1.0294,2.9664,0
0.3557,2.3768,0
1.1575,0.0986,2
0.6602,0.4676,2
0.8350,3.4706,0
0.3185,2.8020,0
1.5221,3.0530,0
2.1589,2.3503,1
0.4920,2.7661,0
0.8041,0.1256,2
0.4614,0.8499,2
1.6763,0.1294,2
0.0121,3.1918,0
1.8853,1.8744,1
0.9061,1.4048,2
1.6849,2.8090,0
0.3195,0.1792,2
2.1630,1.6873,1
0.8872,2.8019,0
1.4933,0.6164,2
